400	25
10.2892502698734	8.5	9.5	24.800179	24.788955	0	0	17	9.2	35	15	37.770772	31.41636	10	20	18.8171401998014	24.7505839898676	12	6	10	20	8	8	7.87	7.87
5.78682456135775	6.940809	11.603512	10.28925	6.358757	7.948446	6.358757	6.358757	6.551443	32.5823935289722	10.8632987087952	6.17355	5.144625	17.272481	16.393665	6.3587566667818	10.2892502698734	6.379335	7.202475	0.0932371731379875	10.2892502698734	10.0834652644759	9.26032524288606	6.35875666678176	7.5764551349367
3.24037551563171	6.155826	9.741156	8.038037	4.967507	6.209384	4.967507	3.576258	3.774085	7.28763313086297	8.0187145052832	2.288556	2.815539	6.43043	5.626626	8.0380374156156	4.9675071228504	4.050777	4.62946	3.44460556157336	1.12215544194374	5.67108807013059	5.20814210522197	3.57625757891909	5.23453691737432
3.08078471095194	4.313693	7.97187	6.438817	3.979189	4.973986	3.979189	2.002552	2.058652	5.63920646562364	6.41822681663352	10.946227	7.535673	5.151053	4.507172	6.4388167822876	3.9791887714537	2.5923	2.916338	1.82774860345476	14.640108554377	3.17556800531908	2.91633796406854	2.0025520686604	3.23765966528452
2.87170484382133	3.885062	6.173869	5.599309	3.460373	3.117806	2.494245	1.574542	2.680067	5.06578480326056	5.2329866136978	4.514499	4.734973	4.479447	3.919516	2.5418051639332	3.4603728164324	5.151364	4.591433	25.527649698371	3.08078471095194	3.0191690167329	2.77270623985675	1.9039249513683	2.54082919204889
2.43289105528629	3.450865	6.371747	5.053788	3.123241	2.367163	1.89373	2.461898	4.092588	4.72589213057689	4.51851446957625	3.937867	5.960203	4.04303	3.537652	3.1232409718422	2.635623029306	4.649485	4.144106	5.49538403293908	9.50070105417555	2.8142707469449	2.5845343594392	1.77471359348158	2.22096864225377
1.75643108386471	3.584236	5.948802	3.482516	2.152195	2.159236	1.727388	2.461898	3.958437	4.41118033861077	4.09199304240886	3.493365	3.658002	2.611851	2.938332	2.1521949729193	2.5034611438515	3.203915	2.855663	1.38012963498089	1.45603405126528	2.38423323418056	2.18960194975766	1.50352667216693	1.90272483809956
2.50805796946683	2.854702	5.417504	2.676437	1.654038	1.818214	1.454572	2.461898	4.045701	42.1142165627528	4.72577889798665	4.283042	1.591301	2.305177	2.593324	2.2065721662122	1.6540383391011	2.462322	2.194679	2.03611225762204	0.996957905783385	1.72130246218742	1.58078797547824	1.08547440982839	1.46615751690512
1.99991408526976	2.873071	4.994403	2.529974	1.563524	1.724575	1.37966	2.461898	3.973595	20.3731470531291	3.92155241957681	1.744915	7.248887	1.760063	1.980071	1.5635238903951	2.2842756162082	2.327576	2.074579	1.58686822819935	1.32820774554932	2.45789681007749	2.25725217252015	1.5499798251305	1.7070716574571
1.66006648591197	2.470472	4.680964	2.3138	1.429928	1.613084	1.290467	2.461898	3.919827	16.1805351765818	3.61893852608458	1.811893	1.578093	2.073813	2.333039	2.2127560040451	1.4299282810608	2.128696	1.897316	1.27113785244809	1.22878798462616	1.95991580356436	1.79992267674278	1.23594690469671	1.52744218478912
1.76047378699647	2.714879	4.168902	2.071472	1.28017	1.58827	1.270616	2.461898	3.911457	20.0185156521665	3.56786411967939	1.025921	5.315832	1.868861	2.102468	1.2801697800232	2.0988902825145	1.905754	1.698607	1.50832065450751	1.06018760936048	1.62686515619373	1.49405983732077	1.0259210882936	1.30201287805582
4.41395946791112	2.38585	3.765541	1.936989	1.197059	1.395767	1.116614	2.461898	3.995375	27.4570230786211	3.61583959826418	1.831263	2.252946	1.755732	1.975199	2.0379517435574	1.1970590056626	1.78203	1.588331	1.76047378699647	1.67595499317166	99	2.86047378699647	1.08797280036382	1.28255887281748
3.91654531242217	2.747081	3.91046	2.468494	1.52553	2.017384	1.613907	6.435154	78.492994	3.90803552910841	2.97299642254838	10.27897	2.897007	1.648431	1.854485	1.5255295139307	2.3766713469054	2.271015	2.024165	3.08721662745379	4.41395946791112	4.3256802785529	3.97256352112001	2.72782695116907	2.60329042565616
4.25925021401055	2.365218	4.501209	2.750192	1.699619	2.598427	2.078742	2.461898	3.915392	4.07011051744365	3.01395901550406	2.57054	2.089414	3.78668	4.260015	1.69961854952	2.5557012925144	2.530176	2.255157	2.05371159134641	2.95233562181424	99	5.01654531242217	2.4204250030769	2.76268939773884
1.91597269793734	2.558155	4.450378	3.202059	1.978872	3.241862	2.59349	2.461898	4.170297	4.23468910260428	3.11647768613305	2.860582	2.927214	3.263746	3.671715	2.7270635042889	1.9788724950324	2.945894	2.625688	2.81522778424353	2.95962297820629	4.17406520973034	3.8333251926095	2.63221663225852	2.98329613090658
1.69352071159425	2.10802	4.488387	3.25324	2.010503	2.59863	2.078904	3.983654	2.050303	4.06626626644243	3.13289982034213	2.039057	3.9857	3.756298	4.225835	2.653517177113	2.0105025028387	2.992981	2.667657	2.44377821877557	2.55573698664134	1.87765324397859	1.72437542814361	1.18407112732528	1.8798248534188
3.986536879734	2.444805	3.705858	3.23985	2.002227	2.026201	1.620961	3.983654	1.580898	3.91067985636105	3.09512068655139	1.887608	2.167264	1.916174	2.155695	2.002227102719	2.5727685788086	2.980662	2.656677	2.26991467361978	2.3299785583394	99	2.79352071159425	1.04659579976525	1.42762623550353
1.84047799892027	2.289679	3.998298	3.154365	1.949398	1.955978	1.564782	3.983654	4.334646	4.04294619434989	3.0633525551672	5.101725	6.572295	1.396489	1.57105	1.9493976708203	2.6822325382241	2.902016	2.586579	1.84185399786935	2.14136271583237	3.90680614213932	3.5878831917606	2.46367979167561	2.43440494663759
4.04439197814072	2.533129	4.154046	2.739152	1.692796	1.936538	1.54923	3.983654	1.553579	3.9210504849309	3.02790419329157	1.556152	1.592399	3.632125	4.08614	2.6219417686729	1.6927957508715	2.52002	2.246104	2.91296161281471	2.36168480058161	99	2.94047799892027	1.13741540333273	1.67247012797115
